2010-04-16 20:00:00+00:00,[]
2010-04-19 20:00:00+00:00,[]
2010-04-20 20:00:00+00:00,[]
2010-04-21 20:00:00+00:00,[]
2010-04-22 20:00:00+00:00,[]
2010-04-23 20:00:00+00:00,[]
2010-04-26 20:00:00+00:00,[]
2010-04-27 20:00:00+00:00,[]
2010-04-28 20:00:00+00:00,[]
2010-04-29 20:00:00+00:00,[]
2010-04-30 20:00:00+00:00,[]
2010-05-03 20:00:00+00:00,[]
2010-05-04 20:00:00+00:00,[]
2010-05-05 20:00:00+00:00,[]
2010-05-06 20:00:00+00:00,[]
2010-05-07 20:00:00+00:00,[]
2010-05-10 20:00:00+00:00,[]
2010-05-11 20:00:00+00:00,[]
2010-05-12 20:00:00+00:00,[]
2010-05-13 20:00:00+00:00,[]
2010-05-14 20:00:00+00:00,[]
2010-05-17 20:00:00+00:00,[]
2010-05-18 20:00:00+00:00,[]
2010-05-19 20:00:00+00:00,[]
2010-05-20 20:00:00+00:00,[]
2010-05-21 20:00:00+00:00,[]
2010-05-24 20:00:00+00:00,[]
2010-05-25 20:00:00+00:00,[]
2010-05-26 20:00:00+00:00,[]
2010-05-27 20:00:00+00:00,[]
2010-05-28 20:00:00+00:00,[]
2010-06-01 20:00:00+00:00,[]
2010-06-02 20:00:00+00:00,[]
2010-06-03 20:00:00+00:00,[]
2010-06-04 20:00:00+00:00,[]
2010-06-07 20:00:00+00:00,[]
2010-06-08 20:00:00+00:00,[]
2010-06-09 20:00:00+00:00,[]
2010-06-10 20:00:00+00:00,[]
2010-06-11 20:00:00+00:00,[]
2010-06-14 20:00:00+00:00,[]
2010-06-15 20:00:00+00:00,[]
2010-06-16 20:00:00+00:00,[]
2010-06-17 20:00:00+00:00,[]
2010-06-18 20:00:00+00:00,[]
2010-06-21 20:00:00+00:00,[]
2010-06-22 20:00:00+00:00,[]
2010-06-23 20:00:00+00:00,[]
2010-06-24 20:00:00+00:00,[]
2010-06-25 20:00:00+00:00,[]
2010-06-28 20:00:00+00:00,[]
2010-06-29 20:00:00+00:00,[]
2010-06-30 20:00:00+00:00,[]
2010-07-01 20:00:00+00:00,[]
2010-07-02 20:00:00+00:00,[]
2010-07-06 20:00:00+00:00,[]
2010-07-07 20:00:00+00:00,[]
2010-07-08 20:00:00+00:00,[]
2010-07-09 20:00:00+00:00,[]
2010-07-12 20:00:00+00:00,[]
2010-07-13 20:00:00+00:00,[]
2010-07-14 20:00:00+00:00,[]
2010-07-15 20:00:00+00:00,[]
2010-07-16 20:00:00+00:00,[]
2010-07-19 20:00:00+00:00,[]
2010-07-20 20:00:00+00:00,[]
2010-07-21 20:00:00+00:00,[]
2010-07-22 20:00:00+00:00,[]
2010-07-23 20:00:00+00:00,[]
2010-07-26 20:00:00+00:00,[]
2010-07-27 20:00:00+00:00,[]
2010-07-28 20:00:00+00:00,[]
2010-07-29 20:00:00+00:00,[]
2010-07-30 20:00:00+00:00,"[{'status': 0, 'created': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(4, symbol=u'XLB', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'id': '62934d54b771432da12b39a23ea73130', 'filled': 0}, {'status': 0, 'created': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(1, symbol=u'XLK', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'id': '7dfb47221db946cc919f1b4decda8e33', 'filled': 0}, {'status': 0, 'created': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(6, symbol=u'XLP', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'id': '4032a81c6ca14fe6a65974e8f4dd493c', 'filled': 0}, {'status': 0, 'created': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(5, symbol=u'XLY', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'id': '239ef7bd574d4ba0825a6b02c7d9e12d', 'filled': 0}]"
2010-08-02 20:00:00+00:00,"[{'status': 1, 'created': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(1, symbol=u'XLK', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-08-02 20:00:00+0000', tz='UTC'), 'id': '7dfb47221db946cc919f1b4decda8e33', 'filled': 50}, {'status': 1, 'created': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(4, symbol=u'XLB', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-08-02 20:00:00+0000', tz='UTC'), 'id': '62934d54b771432da12b39a23ea73130', 'filled': 50}, {'status': 1, 'created': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(5, symbol=u'XLY', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-08-02 20:00:00+0000', tz='UTC'), 'id': '239ef7bd574d4ba0825a6b02c7d9e12d', 'filled': 50}, {'status': 1, 'created': Timestamp('2010-07-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(6, symbol=u'XLP', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-08-02 20:00:00+0000', tz='UTC'), 'id': '4032a81c6ca14fe6a65974e8f4dd493c', 'filled': 50}]"
2010-08-03 20:00:00+00:00,[]
2010-08-04 20:00:00+00:00,[]
2010-08-05 20:00:00+00:00,[]
2010-08-06 20:00:00+00:00,[]
2010-08-09 20:00:00+00:00,[]
2010-08-10 20:00:00+00:00,[]
2010-08-11 20:00:00+00:00,[]
2010-08-12 20:00:00+00:00,[]
2010-08-13 20:00:00+00:00,[]
2010-08-16 20:00:00+00:00,[]
2010-08-17 20:00:00+00:00,[]
2010-08-18 20:00:00+00:00,[]
2010-08-19 20:00:00+00:00,[]
2010-08-20 20:00:00+00:00,[]
2010-08-23 20:00:00+00:00,[]
2010-08-24 20:00:00+00:00,[]
2010-08-25 20:00:00+00:00,[]
2010-08-26 20:00:00+00:00,[]
2010-08-27 20:00:00+00:00,[]
2010-08-30 20:00:00+00:00,[]
2010-08-31 20:00:00+00:00,"[{'status': 0, 'created': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': -50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(4, symbol=u'XLB', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'id': 'e85192ad395540c8a64dde506c3703e5', 'filled': 0}, {'status': 0, 'created': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': -50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(1, symbol=u'XLK', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'id': '62f4a734b8824ae5b36f526b23873207', 'filled': 0}, {'status': 0, 'created': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': -50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(6, symbol=u'XLP', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'id': '5f41d947327e4964b7b6630820eb75f8', 'filled': 0}, {'status': 0, 'created': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': -50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(5, symbol=u'XLY', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'id': 'c19528b0149d43bab33790168f5b151e', 'filled': 0}]"
2010-09-01 20:00:00+00:00,"[{'status': 1, 'created': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': -50, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(1, symbol=u'XLK', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-09-01 20:00:00+0000', tz='UTC'), 'id': '62f4a734b8824ae5b36f526b23873207', 'filled': -50}, {'status': 1, 'created': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': -50, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(4, symbol=u'XLB', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-09-01 20:00:00+0000', tz='UTC'), 'id': 'e85192ad395540c8a64dde506c3703e5', 'filled': -50}, {'status': 1, 'created': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': -50, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(5, symbol=u'XLY', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-09-01 20:00:00+0000', tz='UTC'), 'id': 'c19528b0149d43bab33790168f5b151e', 'filled': -50}, {'status': 1, 'created': Timestamp('2010-08-31 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': -50, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(6, symbol=u'XLP', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-09-01 20:00:00+0000', tz='UTC'), 'id': '5f41d947327e4964b7b6630820eb75f8', 'filled': -50}]"
2010-09-02 20:00:00+00:00,[]
2010-09-03 20:00:00+00:00,[]
2010-09-07 20:00:00+00:00,[]
2010-09-08 20:00:00+00:00,[]
2010-09-09 20:00:00+00:00,[]
2010-09-10 20:00:00+00:00,[]
2010-09-13 20:00:00+00:00,[]
2010-09-14 20:00:00+00:00,[]
2010-09-15 20:00:00+00:00,[]
2010-09-16 20:00:00+00:00,[]
2010-09-17 20:00:00+00:00,[]
2010-09-20 20:00:00+00:00,[]
2010-09-21 20:00:00+00:00,[]
2010-09-22 20:00:00+00:00,[]
2010-09-23 20:00:00+00:00,[]
2010-09-24 20:00:00+00:00,[]
2010-09-27 20:00:00+00:00,[]
2010-09-28 20:00:00+00:00,[]
2010-09-29 20:00:00+00:00,[]
2010-09-30 20:00:00+00:00,"[{'status': 0, 'created': Timestamp('2010-09-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(4, symbol=u'XLB', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-09-30 20:00:00+0000', tz='UTC'), 'id': '2b6e1c146d164f9790a8b9147da61813', 'filled': 0}, {'status': 0, 'created': Timestamp('2010-09-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(3, symbol=u'XLE', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-09-30 20:00:00+0000', tz='UTC'), 'id': '3376dc52f1514e4b905b1483f2b33b3e', 'filled': 0}, {'status': 0, 'created': Timestamp('2010-09-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(1, symbol=u'XLK', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-09-30 20:00:00+0000', tz='UTC'), 'id': '76c9d432e91e4ab38852a41c7852e705', 'filled': 0}, {'status': 0, 'created': Timestamp('2010-09-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(6, symbol=u'XLP', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-09-30 20:00:00+0000', tz='UTC'), 'id': 'f6c0b30c42d74505b72e9c5a8ef4939f', 'filled': 0}, {'status': 0, 'created': Timestamp('2010-09-30 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 50, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(5, symbol=u'XLY', asset_name='', exchange=u'YAHOO', start_date=Timestamp('1999-02-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2017-05-25 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=Timestamp('2017-05-26 00:00:00+0000', tz='UTC'), exchange_full=u'YAHOO'), 'dt': Timestamp('2010-09-30 20:00:00+0000', tz='UTC'), 'id': 'f08a399130a040748251be11b1edbdfa', 'filled': 0}]"
